Tag Name,Song Name,Artist Name,Genre
trance,Blow Your Mind (Mwah),Dua Lipa,POP
trance,Pulsewidth,Aphex Twin,ELECTRONIC
trance,Satisfaction,Benny Benassi,ELECTRONIC
trance,Intermission,Panic! at the Disco,ROCK
trance,Children,Robert Miles,ELECTRONIC
trance,Adagio for Strings,Tiësto,ELECTRONIC
trance,Evacuate the Dancefloor,Cascada,POP
trance,Bad At Love,Halsey,POP
trance,The Business,Tiësto,ELECTRONIC
trance,Wasted,Tiësto,ELECTRONIC
trance,Hotter Than Hell,Dua Lipa,POP
trance,Swish Swish,Katy Perry,POP
trance,Born Slippy,Underworld,ELECTRONIC
trance,L'Amour Toujours,Gigi D'Agostino,ELECTRONIC
trance,Climbatize,The Prodigy,ELECTRONIC
trance,Now or Never,Halsey,POP
trance,Realiti,Grimes,POP
techno,One More Time,Daft Punk,ELECTRONIC
techno,"Harder, Better, Faster, Stronger",Daft Punk,ELECTRONIC
techno,Around the World,Daft Punk,ELECTRONIC
techno,Digital Love,Daft Punk,ELECTRONIC
techno,Something About Us,Daft Punk,ELECTRONIC
techno,Aerodynamic,Daft Punk,ELECTRONIC
techno,Party Rock Anthem,LMFAO,ELECTRONIC
techno,Like A G6,Far East Movement,ELECTRONIC
techno,Breathe,The Prodigy,ELECTRONIC
techno,Technologic,Daft Punk,ELECTRONIC
techno,Veridis Quo,Daft Punk,ELECTRONIC
techno,Smack My Bitch Up,The Prodigy,ELECTRONIC
techno,Da Funk,Daft Punk,ELECTRONIC
techno,Voyager,Daft Punk,ELECTRONIC
techno,Face to Face,Daft Punk,ELECTRONIC
techno,Crescendolls,Daft Punk,ELECTRONIC
techno,Robot Rock,Daft Punk,ELECTRONIC
techno,Hey Boy Hey Girl,The Chemical Brothers,ELECTRONIC
techno,you should see me in a crown,Billie Eilish,POP
techno,Omen,The Prodigy,ELECTRONIC
techno,Firestarter,The Prodigy,ELECTRONIC
techno,Galvanize,The Chemical Brothers,ELECTRONIC
techno,High Life,Daft Punk,ELECTRONIC
techno,Sandstorm,Darude,ELECTRONIC
techno,Superheroes,Daft Punk,ELECTRONIC
piano,The Scientist,Coldplay,ROCK
piano,Clocks,Coldplay,ROCK
piano,Somewhere Only We Know,Keane,POP
piano,Someone Like You,Adele,POP
piano,How to Save a Life,The Fray,ROCK
piano,Set Fire to the Rain,Adele,POP
piano,Trouble,Coldplay,ROCK
piano,Speed of Sound,Coldplay,ROCK
piano,My Immortal,Evanescence,ROCK
piano,Let It Be,The Beatles,ROCK
piano,When I Was Your Man,Bruno Mars,POP
piano,Your Song,Elton John,POP
piano,Videotape,Radiohead,ROCK
piano,Make You Feel My Love,Adele,POP
piano,Everybody's Changing,Keane,POP
piano,Tiny Dancer,Elton John,ROCK
piano,Piano Man,Billy Joel,ROCK
piano,Pyramid Song,Radiohead,ROCK
piano,No One,Alicia Keys,POP
piano,Uptown Girl,Billy Joel,POP
piano,Love Song,Sara Bareilles,POP
piano,Imagine,John Lennon,ROCK
piano,Breathe Me,Sia,OTHER
piano,when the party's over,Billie Eilish,POP
piano,All of Me,John Legend,POP
american,Summertime Sadness,Lana Del Rey,POP
american,Radioactive,Imagine Dragons,ROCK
american,Buddy Holly,Weezer,ROCK
american,Video Games,Lana Del Rey,POP
american,Wake Me Up When September Ends,Green Day,ROCK
american,Locked Out of Heaven,Bruno Mars,POP
american,Thinkin Bout You,Frank Ocean,R&B
american,Demons,Imagine Dragons,ROCK
american,Ho Hey,The Lumineers,FOLK
american,HUMBLE.,Kendrick Lamar,HIP-HOP
american,Good Riddance (Time of Your Life),Green Day,ROCK
american,Pink + White,Frank Ocean,POP
american,Lost,Frank Ocean,R&B
american,Redbone,Childish Gambino,OTHER
american,Blue Jeans,Lana Del Rey,POP
american,Hard to Explain,The Strokes,ROCK
american,Holiday,Green Day,ROCK
american,See You Again (feat. Kali Uchis),"Tyler, the Creator",HIP-HOP
american,Diet Mountain Dew,Lana Del Rey,POP
american,Lonely Boy,The Black Keys,BLUES
american,Space Song,Beach House,POP
american,Jenny Was a Friend of Mine,The Killers,ROCK
american,Is This It,The Strokes,ROCK
american,National Anthem,Lana Del Rey,POP
american,When I Was Your Man,Bruno Mars,POP
post-punk,Reptilia,The Strokes,ROCK
post-punk,Friday I'm in Love,The Cure,ROCK
post-punk,Boys Don't Cry,The Cure,ROCK
post-punk,Just Like Heaven,The Cure,ROCK
post-punk,Love Will Tear Us Apart,Joy Division,ROCK
post-punk,Banquet,Bloc Party,ROCK
post-punk,Here Comes Your Man,Pixies,ROCK
post-punk,Monkey Gone to Heaven,Pixies,ROCK
post-punk,Helicopter,Bloc Party,ROCK
post-punk,Close to Me,The Cure,ROCK
post-punk,Blue Monday,New Order,ELECTRONIC
post-punk,Hey,Pixies,ROCK
post-punk,Lullaby,The Cure,ROCK
post-punk,Lovesong,The Cure,ROCK
post-punk,Evil,Interpol,ROCK
post-punk,Debaser,Pixies,ROCK
post-punk,The Modern Age,The Strokes,ROCK
post-punk,There Is a Light That Never Goes Out,The Smiths,ROCK
post-punk,The Killing Moon,Echo & the Bunnymen,ROCK
post-punk,Obstacle 1,Interpol,ROCK
post-punk,My Kind of Woman,Mac DeMarco,ROCK
post-punk,Little Dark Age,MGMT,POP
post-punk,How Soon Is Now?,The Smiths,ROCK
post-punk,This Modern Love,Bloc Party,ROCK
post-punk,A Forest,The Cure,ROCK
reggae,Roxanne,The Police,ROCK
reggae,Santeria,Sublime,REGGAE
reggae,Message in a Bottle,The Police,ROCK
reggae,Beautiful Girls,Sean Kingston,REGGAE
reggae,Three Little Birds,Bob Marley & The Wailers,REGGAE
reggae,The Lazy Song,Bruno Mars,POP
reggae,Woman,Doja Cat,HIP-HOP
reggae,What I Got,Sublime,ROCK
reggae,Doin' Time,Lana Del Rey,POP
reggae,Ride,Twenty One Pilots,POP
reggae,Could You Be Loved,Bob Marley & The Wailers,REGGAE
reggae,Is This Love,Bob Marley & The Wailers,REGGAE
reggae,Just Friends,Amy Winehouse,JAZZ
reggae,Rude,Magic!,POP
reggae,It Wasn't Me,Shaggy,REGGAE
reggae,Temperature,Sean Paul,REGGAE
reggae,Buffalo Soldier,Bob Marley & The Wailers,REGGAE
reggae,Jamming,Bob Marley & The Wailers,REGGAE
reggae,Side To Side,Ariana Grande,POP
reggae,Redemption Song,Bob Marley & The Wailers,REGGAE
reggae,Man Down,Rihanna,REGGAE
reggae,Hotel California - 2013 Remaster,Eagles,ROCK
reggae,Don't Stand So Close to Me,The Police,ROCK
reggae,Amber,311,REGGAE
reggae,Billionaire (feat. Bruno Mars),Travie McCoy,POP
70s,Bohemian Rhapsody,Queen,ROCK
70s,Paranoid,Black Sabbath,METAL
70s,Wish You Were Here,Pink Floyd,ROCK
70s,Highway to Hell,AC/DC,ROCK
70s,Dancing Queen,ABBA,POP
70s,Dream On,Aerosmith,ROCK
70s,Sultans of Swing,Dire Straits,ROCK
70s,Sweet Home Alabama,Lynyrd Skynyrd,ROCK
70s,Stairway to Heaven,Led Zeppelin,ROCK
70s,September,"Earth, Wind & Fire",POP
70s,Hotel California,Eagles,ROCK
70s,Money,Pink Floyd,ROCK
70s,More Than a Feeling,Boston,ROCK
70s,Don't Stop Me Now,Queen,ROCK
70s,I Want You Back,The Jackson 5,POP
70s,Roxanne,The Police,ROCK
70s,Comfortably Numb,Pink Floyd,ROCK
70s,Baba O'Riley,The Who,ROCK
70s,Time,Pink Floyd,ROCK
70s,Mr. Blue Sky,Electric Light Orchestra,ROCK
70s,Riders on the Storm,The Doors,ROCK
70s,Iron Man,Black Sabbath,METAL
70s,We Will Rock You,Queen,ROCK
70s,Free Bird,Lynyrd Skynyrd,ROCK
70s,The Great Gig in the Sky,Pink Floyd,ROCK
indie pop,Pumped Up Kicks,Foster the People,POP
indie pop,Somebody That I Used To Know,Gotye,ELECTRONIC
indie pop,Time to Pretend,MGMT,ELECTRONIC
indie pop,Dog Days Are Over,Florence + the Machine,POP
indie pop,Summertime Sadness,Lana Del Rey,POP
indie pop,A-Punk,Vampire Weekend,ROCK
indie pop,Royals,Lorde,POP
indie pop,Video Games,Lana Del Rey,POP
indie pop,Float On,Modest Mouse,ROCK
indie pop,What You Know,Two Door Cinema Club,POP
indie pop,Born to Die,Lana Del Rey,POP
indie pop,Little Talks,Of Monsters and Men,FOLK
indie pop,Young Folks,Peter Bjorn and John,POP
indie pop,Pompeii,Bastille,POP
indie pop,1901,Phoenix,POP
indie pop,Such Great Heights,The Postal Service,ELECTRONIC
indie pop,New Slang,The Shins,ROCK
indie pop,We Are Young (feat. Janelle Monáe),fun.,POP
indie pop,You've Got the Love,Florence + the Machine,POP
indie pop,Young and Beautiful,Lana Del Rey,POP
indie pop,As It Was,Harry Styles,POP
indie pop,Lisztomania,Phoenix,POP
indie pop,Blue Jeans,Lana Del Rey,POP
indie pop,Breezeblocks,alt-J,ROCK
indie pop,Team,Lorde,POP
electro,Kids,MGMT,ELECTRONIC
electro,One More Time,Daft Punk,ELECTRONIC
electro,Midnight City,M83,ELECTRONIC
electro,Around the World,Daft Punk,ELECTRONIC
electro,Digital Love,Daft Punk,ELECTRONIC
electro,Aerodynamic,Daft Punk,ELECTRONIC
electro,Sleepyhead,Passion Pit,ELECTRONIC
electro,Bulletproof,La Roux,POP
electro,D.A.N.C.E.,Justice,ELECTRONIC
electro,Summer,Calvin Harris,ELECTRONIC
electro,Technologic,Daft Punk,ELECTRONIC
electro,Genesis,Justice,ELECTRONIC
electro,Vanished,Crystal Castles,ELECTRONIC
electro,Pieces of What,MGMT,ELECTRONIC
electro,Nightcall,Kavinsky,ELECTRONIC
electro,We Are the People,Empire of the Sun,ELECTRONIC
electro,Veridis Quo,Daft Punk,ELECTRONIC
electro,Untrust Us,Crystal Castles,ELECTRONIC
electro,Da Funk,Daft Punk,ELECTRONIC
electro,Sexy Boy,Air,ELECTRONIC
electro,Voyager,Daft Punk,ELECTRONIC
electro,Face to Face,Daft Punk,ELECTRONIC
electro,Crimewave,Crystal Castles,ELECTRONIC
electro,Heartbeats,The Knife,ELECTRONIC
electro,Crescendolls,Daft Punk,ELECTRONIC
trip-hop,Feel Good Inc.,Gorillaz,ELECTRONIC
trip-hop,Clint Eastwood,Gorillaz,ELECTRONIC
trip-hop,Teardrop,Massive Attack,ELECTRONIC
trip-hop,DARE,Gorillaz,ELECTRONIC
trip-hop,Dirty Harry,Gorillaz,ELECTRONIC
trip-hop,Glory Box,Portishead,ELECTRONIC
trip-hop,Angel,Massive Attack,ELECTRONIC
trip-hop,Kill Bill,SZA,POP
trip-hop,Rhinestone Eyes,Gorillaz,ELECTRONIC
trip-hop,Kids With Guns,Gorillaz,ELECTRONIC
trip-hop,Roads,Portishead,ELECTRONIC
trip-hop,Heat Waves,Glass Animals,POP
trip-hop,El Mañana,Gorillaz,ELECTRONIC
trip-hop,Sour Times,Portishead,ELECTRONIC
trip-hop,Army of Me,Björk,ELECTRONIC
trip-hop,19-2000,Gorillaz,ELECTRONIC
trip-hop,Stargirl Interlude,The Weeknd,POP
trip-hop,O Green World,Gorillaz,ELECTRONIC
trip-hop,In the Waiting Line,Zero 7,ELECTRONIC
trip-hop,Last Living Souls,Gorillaz,ELECTRONIC
trip-hop,Mysterons,Portishead,ELECTRONIC
trip-hop,Sexy Boy,Air,ELECTRONIC
trip-hop,Tomorrow Comes Today,Gorillaz,ELECTRONIC
trip-hop,Every Planet We Reach Is Dead,Gorillaz,ELECTRONIC
trip-hop,Inertia Creeps,Massive Attack,ELECTRONIC
rnb,Stronger,Kanye West,HIP-HOP
rnb,Heartless,Kanye West,HIP-HOP
rnb,Umbrella,Rihanna,POP
rnb,Don't Stop the Music,Rihanna,POP
rnb,Halo,Beyoncé,POP
rnb,Blinding Lights,The Weeknd,POP
rnb,Best I Ever Had,Drake,HIP-HOP
rnb,Disturbia,Rihanna,POP
rnb,Locked Out of Heaven,Bruno Mars,POP
rnb,All of the Lights,Kanye West,HIP-HOP
rnb,Just the Way You Are,Bruno Mars,POP
rnb,Thinkin Bout You,Frank Ocean,R&B
rnb,Starboy,The Weeknd,ELECTRONIC
rnb,Promiscuous,Nelly Furtado,POP
rnb,Gold Digger,Kanye West,HIP-HOP
rnb,Only Girl (In the World),Rihanna,POP
rnb,The Hills,The Weeknd,ELECTRONIC
rnb,S&M,Rihanna,POP
rnb,Rude Boy,Rihanna,POP
rnb,Say It Right,Nelly Furtado,POP
rnb,Pink + White,Frank Ocean,POP
rnb,Maneater,Nelly Furtado,POP
rnb,Lost,Frank Ocean,R&B
rnb,Redbone,Childish Gambino,OTHER
rnb,Single Ladies (Put a Ring on It),Beyoncé,POP
60s,Fortunate Son,Creedence Clearwater Revival,ROCK
60s,Paint It Black,The Rolling Stones,ROCK
60s,Break on Through (to the Other Side),The Doors,ROCK
60s,All Along the Watchtower,Jimi Hendrix,ROCK
60s,People Are Strange,The Doors,ROCK
60s,Gimme Shelter,The Rolling Stones,ROCK
60s,Purple Haze,Jimi Hendrix,ROCK
60s,Light My Fire,The Doors,ROCK
60s,Sunshine of Your Love,Cream,ROCK
60s,I Want You Back,The Jackson 5,POP
60s,Like a Rolling Stone,Bob Dylan,FOLK
60s,Baba O'Riley,The Who,ROCK
60s,Riders on the Storm,The Doors,ROCK
60s,Bad Moon Rising,Creedence Clearwater Revival,ROCK
60s,Sympathy for the Devil,The Rolling Stones,ROCK
60s,White Rabbit,Jefferson Airplane,ROCK
60s,The Sound of Silence,Simon & Garfunkel,FOLK
60s,The House of the Rising Sun,The Animals,ROCK
60s,Brown Eyed Girl,Van Morrison,ROCK
60s,Come Together,The Beatles,ROCK
60s,What A Wonderful World,Louis Armstrong,JAZZ
60s,Eleanor Rigby,The Beatles,ROCK
60s,Let It Be,The Beatles,ROCK
60s,(I Can't Get No) Satisfaction,The Rolling Stones,ROCK
60s,Hey Joe,Jimi Hendrix,ROCK
country,Hurt,Johnny Cash,COUNTRY
country,Wake Me Up,Avicii,ELECTRONIC
country,Love Story,Taylor Swift,COUNTRY
country,Ring of Fire,Johnny Cash,COUNTRY
country,You Belong with Me,Taylor Swift,COUNTRY
country,I Walk the Line,Johnny Cash,COUNTRY
country,We Are Never Ever Getting Back Together,Taylor Swift,POP
country,I Will Wait,Mumford & Sons,FOLK
country,Jolene,Dolly Parton,COUNTRY
country,This Is the Life,Amy Macdonald,POP
country,Motion Sickness,Phoebe Bridgers,ROCK
country,The Climb,Miley Cyrus,POP
country,Lover,Taylor Swift,POP
country,Not Fair,Lily Allen,POP
country,FourFiveSeconds,Rihanna,POP
country,Hey Brother,Avicii,POP
country,I Knew You Were Trouble.,Taylor Swift,POP
country,Enchanted,Taylor Swift,COUNTRY
country,Lavender Haze,Taylor Swift,POP
country,Folsom Prison Blues,Johnny Cash,COUNTRY
country,"Take Me Home, Country Roads",John Denver,COUNTRY
country,willow,Taylor Swift,FOLK
country,22,Taylor Swift,POP
country,Perfect,Ed Sheeran,POP
country,Love Story (Taylor’s Version),Taylor Swift,COUNTRY
Power metal,Cowboys from Hell,Pantera,METAL
Power metal,Walk,Pantera,METAL
Power metal,Lush Life,Zara Larsson,POP
Power metal,Through the Fire and Flames,DragonForce,METAL
Power metal,Nemo,Nightwish,METAL
Power metal,Wish I Had an Angel,Nightwish,METAL
Power metal,I'm Broken,Pantera,METAL
Power metal,This Love,Pantera,METAL
Power metal,Mouth for War,Pantera,METAL
Power metal,Amaranth,Nightwish,METAL
Power metal,Blow Your Mind (Mwah),Dua Lipa,POP
Power metal,Domination,Pantera,METAL
Power metal,5 Minutes Alone,Pantera,METAL
Power metal,Fucking Hostile,Pantera,METAL
Power metal,Wishmaster,Nightwish,METAL
Power metal,Bad At Love,Halsey,POP
Power metal,Bye Bye Beautiful,Nightwish,METAL
Power metal,Over the Hills and Far Away,Nightwish,METAL
Power metal,Are You Dead Yet?,Children of Bodom,METAL
Power metal,Sleeping Sun,Nightwish,METAL
Power metal,Hotter Than Hell,Dua Lipa,POP
Power metal,Swish Swish,Katy Perry,POP
Power metal,A New Level,Pantera,METAL
Power metal,Ever Dream,Nightwish,METAL
Power metal,Now or Never,Halsey,POP
Melodic Death Metal,Lush Life,Zara Larsson,POP
Melodic Death Metal,The End Of Heartache,Killswitch Engage,METAL
Melodic Death Metal,My Curse,Killswitch Engage,METAL
Melodic Death Metal,Blow Your Mind (Mwah),Dua Lipa,POP
Melodic Death Metal,Take This Life,In Flames,METAL
Melodic Death Metal,This Calling,All That Remains,METAL
Melodic Death Metal,Only for the Weak,In Flames,METAL
Melodic Death Metal,Come Clarity,In Flames,METAL
Melodic Death Metal,Bad At Love,Halsey,POP
Melodic Death Metal,Windowpane,Opeth,METAL
Melodic Death Metal,Cloud Connected,In Flames,METAL
Melodic Death Metal,Are You Dead Yet?,Children of Bodom,METAL
Melodic Death Metal,My Last Serenade,Killswitch Engage,METAL
Melodic Death Metal,Rose of Sharyn,Killswitch Engage,METAL
Melodic Death Metal,Hotter Than Hell,Dua Lipa,POP
Melodic Death Metal,Swish Swish,Katy Perry,POP
Melodic Death Metal,Walk With Me In Hell,Lamb of God,METAL
Melodic Death Metal,Now or Never,Halsey,POP
Melodic Death Metal,Holy Diver,Killswitch Engage,METAL
Melodic Death Metal,Nothing Left,As I Lay Dying,METAL
Melodic Death Metal,Nemesis,Arch Enemy,METAL
Melodic Death Metal,The Quiet Place,In Flames,METAL
Melodic Death Metal,Harvest,Opeth,METAL
Melodic Death Metal,Twilight of the Thunder God,Amon Amarth,METAL
Melodic Death Metal,Now You've Got Something To Die For,Lamb of God,METAL
downtempo,Teardrop,Massive Attack,ELECTRONIC
downtempo,Glory Box,Portishead,ELECTRONIC
downtempo,Something About Us,Daft Punk,ELECTRONIC
downtempo,Angel,Massive Attack,ELECTRONIC
downtempo,Roads,Portishead,ELECTRONIC
downtempo,nights,Frank Ocean,HIP-HOP
downtempo,Breathe Me,Sia,OTHER
downtempo,Sour Times,Portishead,ELECTRONIC
downtempo,Circles,Post Malone,POP
downtempo,In the Waiting Line,Zero 7,ELECTRONIC
downtempo,Happier Than Ever,Billie Eilish,ROCK
downtempo,Good Days,SZA,OTHER
downtempo,Everything I Wanted,Billie Eilish,POP
downtempo,Mysterons,Portishead,ELECTRONIC
downtempo,Sexy Boy,Air,ELECTRONIC
downtempo,Inertia Creeps,Massive Attack,ELECTRONIC
downtempo,All I Need,Air,ELECTRONIC
downtempo,Strangers,Portishead,ELECTRONIC
downtempo,Nightvision,Daft Punk,ELECTRONIC
downtempo,Numb,Portishead,ELECTRONIC
downtempo,La femme d'argent,Air,ELECTRONIC
downtempo,To Build a Home,The Cinematic Orchestra,JAZZ
downtempo,Wandering Star,Portishead,ELECTRONIC
downtempo,It Could Be Sweet,Portishead,ELECTRONIC
downtempo,Risingson,Massive Attack,ELECTRONIC
emo,Misery Business,Paramore,ROCK
emo,I MISS YOU,blink-182,ROCK
emo,I Write Sins Not Tragedies,Panic! at the Disco,ROCK
emo,I Will Follow You Into The Dark,Death Cab for Cutie,ROCK
emo,The Middle,Jimmy Eat World,ROCK
emo,Hey There Delilah,Plain White T's,ROCK
emo,Teenagers,My Chemical Romance,ROCK
emo,Welcome to the Black Parade,My Chemical Romance,ROCK
emo,"Dance, Dance",Fall Out Boy,ROCK
emo,Thnks fr th Mmrs,Fall Out Boy,ROCK
emo,Helena,My Chemical Romance,ROCK
emo,Soul Meets Body,Death Cab for Cutie,ROCK
emo,crushcrushcrush,Paramore,ROCK
emo,"Sugar, We're Goin Down",Fall Out Boy,ROCK
emo,That's What You Get,Paramore,ROCK
emo,Adam's Song,blink-182,ROCK
emo,I'm Not Okay (I Promise),My Chemical Romance,ROCK
emo,First Day of My Life,Bright Eyes,FOLK
emo,Dirty Little Secret,The All-American Rejects,ROCK
emo,The Kill,30 Seconds to Mars,ROCK
emo,Tears Don't Fall,Bullet for My Valentine,METAL
emo,"This Ain't a Scene, It's an Arms Race",Fall Out Boy,ROCK
emo,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! at the Disco,ROCK
emo,Famous Last Words,My Chemical Romance,ROCK
emo,Move Along,The All-American Rejects,ROCK
male vocalists,I'm Yours,Jason Mraz,POP
male vocalists,Skinny Love,Bon Iver,FOLK
male vocalists,Locked Out of Heaven,Bruno Mars,POP
male vocalists,Just the Way You Are,Bruno Mars,POP
male vocalists,We Are Young (feat. Janelle Monáe),fun.,POP
male vocalists,Pink + White,Frank Ocean,POP
male vocalists,"Hey, Soul Sister",Train,POP
male vocalists,Hallelujah,Jeff Buckley,ROCK
male vocalists,Let Her Go,Passenger,FOLK
male vocalists,You're Beautiful,James Blunt,POP
male vocalists,Grenade,Bruno Mars,POP
male vocalists,I Want It That Way,Backstreet Boys,POP
male vocalists,Cry Me a River,Justin Timberlake,POP
male vocalists,When I Was Your Man,Bruno Mars,POP
male vocalists,Your Song,Elton John,POP
male vocalists,Flume,Bon Iver,FOLK
male vocalists,Die For You,The Weeknd,POP
male vocalists,Beautiful Girls,Sean Kingston,REGGAE
male vocalists,Replay,Iyaz,POP
male vocalists,Payphone,Maroon 5,POP
male vocalists,Rock Your Body,Justin Timberlake,POP
male vocalists,Dark Fantasy,Kanye West,HIP-HOP
male vocalists,The Lazy Song,Bruno Mars,POP
male vocalists,Breakeven,The Script,ROCK
male vocalists,Some Nights,fun.,POP
post-hardcore,Face Down,The Red Jumpsuit Apparatus,ROCK
post-hardcore,Can You Feel My Heart,Bring Me the Horizon,ELECTRONIC
post-hardcore,Lush Life,Zara Larsson,POP
post-hardcore,Thank You for the Venom,My Chemical Romance,ROCK
post-hardcore,"Give 'Em Hell, Kid",My Chemical Romance,ROCK
post-hardcore,To the End,My Chemical Romance,ROCK
post-hardcore,Waiting Room,Fugazi,ROCK
post-hardcore,If It Means a Lot to You,A Day to Remember,POP
post-hardcore,Situations,Escape the Fate,ROCK
post-hardcore,Until the Day I Die,Story of the Year,ROCK
post-hardcore,The Jetset Life Is Gonna Kill You,My Chemical Romance,ROCK
post-hardcore,False Alarm,The Weeknd,POP
post-hardcore,Blow Your Mind (Mwah),Dua Lipa,POP
post-hardcore,The Downfall of Us All,A Day to Remember,POP
post-hardcore,Hang 'Em High,My Chemical Romance,ROCK
post-hardcore,One Armed Scissor,At the Drive-In,ROCK
post-hardcore,I Never Told You What I Do for a Living,My Chemical Romance,ROCK
post-hardcore,Throne,Bring Me the Horizon,METAL
post-hardcore,King for a Day,Pierce The Veil,ROCK
post-hardcore,I'm So Tired,Fugazi,OTHER
post-hardcore,All I Want,A Day to Remember,POP
post-hardcore,The Bird And The Worm,The Used,ROCK
post-hardcore,Sleepwalking,Bring Me the Horizon,ELECTRONIC
post-hardcore,New Noise,Refused,ROCK
post-hardcore,Bad At Love,Halsey,POP
doom metal,War Pigs,Black Sabbath,METAL
doom metal,Planet Caravan,Black Sabbath,METAL
doom metal,Children of the Grave,Black Sabbath,METAL
doom metal,Electric Funeral,Black Sabbath,METAL
doom metal,Black Sabbath,Black Sabbath,METAL
doom metal,Sweet Leaf,Black Sabbath,METAL
doom metal,Fairies Wear Boots,Black Sabbath,METAL
doom metal,Hand of Doom,Black Sabbath,METAL
doom metal,Into the Void,Black Sabbath,METAL
doom metal,Snowblind,Black Sabbath,METAL
doom metal,After Forever,Black Sabbath,METAL
doom metal,I Don't Wanna Be Me,Type O Negative,METAL
doom metal,Lord of This World,Black Sabbath,METAL
doom metal,Supernaut,Black Sabbath,METAL
doom metal,Wicked World,Black Sabbath,METAL
doom metal,Behind the Wall of Sleep,Black Sabbath,METAL
doom metal,Betrayed,Lil Xan,HIP-HOP
doom metal,Sabbra Cadabra,Black Sabbath,METAL
doom metal,Cirice,Ghost,METAL
doom metal,Killing Yourself to Live,Black Sabbath,METAL
doom metal,The News,Paramore,ROCK
doom metal,Hole in the Sky,Black Sabbath,METAL
doom metal,Love You to Death,Type O Negative,METAL
doom metal,Funeralopolis,Electric Wizard,METAL
doom metal,You Might Think He Loves You for Your Money But I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat,Death Grips,HIP-HOP
Psychedelic Rock,Wish You Were Here,Pink Floyd,ROCK
Psychedelic Rock,The Less I Know the Better,Tame Impala,POP
Psychedelic Rock,Break on Through (to the Other Side),The Doors,ROCK
Psychedelic Rock,All Along the Watchtower,Jimi Hendrix,ROCK
Psychedelic Rock,People Are Strange,The Doors,ROCK
Psychedelic Rock,Money,Pink Floyd,ROCK
Psychedelic Rock,Purple Haze,Jimi Hendrix,ROCK
Psychedelic Rock,Light My Fire,The Doors,ROCK
Psychedelic Rock,Sunshine of Your Love,Cream,ROCK
Psychedelic Rock,Comfortably Numb,Pink Floyd,ROCK
Psychedelic Rock,Time,Pink Floyd,ROCK
Psychedelic Rock,Riders on the Storm,The Doors,ROCK
Psychedelic Rock,Redbone,Childish Gambino,OTHER
Psychedelic Rock,Feels Like We Only Go Backwards,Tame Impala,ROCK
Psychedelic Rock,White Rabbit,Jefferson Airplane,ROCK
Psychedelic Rock,The Great Gig in the Sky,Pink Floyd,ROCK
Psychedelic Rock,Hey Joe,Jimi Hendrix,ROCK
Psychedelic Rock,Somebody to Love,Jefferson Airplane,ROCK
Psychedelic Rock,Us and Them,Pink Floyd,ROCK
Psychedelic Rock,Yellow Submarine,The Beatles,ROCK
Psychedelic Rock,Brain Damage,Pink Floyd,ROCK
Psychedelic Rock,Hey You,Pink Floyd,ROCK
Psychedelic Rock,West Coast,Lana Del Rey,POP
Psychedelic Rock,White Room,Cream,ROCK
Psychedelic Rock,On the Run,Pink Floyd,ROCK
oldies,Dancing Queen,ABBA,POP
oldies,Hotel California,Eagles,ROCK
oldies,I Want You Back,The Jackson 5,POP
oldies,Like a Rolling Stone,Bob Dylan,FOLK
oldies,Bad Moon Rising,Creedence Clearwater Revival,ROCK
oldies,The Sound of Silence,Simon & Garfunkel,FOLK
oldies,The House of the Rising Sun,The Animals,ROCK
oldies,Brown Eyed Girl,Van Morrison,ROCK
oldies,Come Together,The Beatles,ROCK
oldies,Ain't No Sunshine,Bill Withers,BLUES
oldies,What A Wonderful World,Louis Armstrong,JAZZ
oldies,Eleanor Rigby,The Beatles,ROCK
oldies,Let It Be,The Beatles,ROCK
oldies,Your Song,Elton John,POP
oldies,Stand By Me,Ben E. King,BLUES
oldies,Yesterday,The Beatles,ROCK
oldies,Somebody to Love,Jefferson Airplane,ROCK
oldies,Hey Jude,The Beatles,ROCK
oldies,Help!,The Beatles,ROCK
oldies,Respect,Aretha Franklin,BLUES
oldies,For What It's Worth,Buffalo Springfield,ROCK
oldies,My Girl,The Temptations,BLUES
oldies,Ring of Fire,Johnny Cash,COUNTRY
oldies,Yellow Submarine,The Beatles,ROCK
oldies,Let's Stay Together,Al Green,BLUES
Love,Yellow,Coldplay,ROCK
Love,Wonderwall,Oasis,ROCK
Love,The Scientist,Coldplay,ROCK
Love,Fix You,Coldplay,ROCK
Love,Chasing Cars,Snow Patrol,ROCK
Love,I'm Yours,Jason Mraz,POP
Love,Somewhere Only We Know,Keane,POP
Love,Friday I'm in Love,The Cure,ROCK
Love,Someone Like You,Adele,POP
Love,This Love,Maroon 5,POP
Love,How to Save a Life,The Fray,ROCK
Love,Fake Plastic Trees,Radiohead,ROCK
Love,I MISS YOU,blink-182,ROCK
Love,Just Like Heaven,The Cure,ROCK
Love,Skinny Love,Bon Iver,FOLK
Love,Halo,Beyoncé,POP
Love,Iris,Goo Goo Dolls,ROCK
Love,I Will Follow You Into The Dark,Death Cab for Cutie,ROCK
Love,Hey There Delilah,Plain White T's,ROCK
Love,Best I Ever Had,Drake,HIP-HOP
Love,Set Fire to the Rain,Adele,POP
Love,She Will Be Loved,Maroon 5,POP
Love,Love Will Tear Us Apart,Joy Division,ROCK
Love,All I Need,Radiohead,ROCK
